team_a,team_b,team_a_winrate,team_b_winrate,team_a_avg_scored,team_a_avg_conceded,team_b_avg_scored,team_b_avg_conceded,team_a_h2h_winrate,team_b_h2h_winrate,result
Canada,Panama,0.5,0.2,0.7,0.9,0.8,2.7,0.3333333333333333,0.0,home win
Albania,Greece,0.4,0.5,1.1,1.1,1.6,1.0,0.2222222222222222,0.4444444444444444,home win
Austria,Spain,0.3,0.6,1.4,1.8,1.6,1.3,0.3076923076923077,0.5384615384615384,draw
Azerbaijan,Turkey,0.0,0.2,0.2,1.6,0.7,1.0,0.0,1.0,away win
Belarus,Armenia,0.2,0.2,0.6,1.8,1.3,1.5,1.0,0.0,home win
Croatia,Scotland,0.3,0.6,0.9,1.1,1.0,0.5,0.0,0.0,draw
Denmark,Bulgaria,0.3,0.4,1.1,1.5,1.4,1.2,0.1,0.4,draw
Finland,England,0.4,0.3,1.2,1.3,1.1,1.1,0.0,0.8888888888888888,draw
Iceland,Northern Ireland,0.5,0.3,1.7,1.3,1.0,1.7,0.5,0.5,home win
Republic of Ireland,Estonia,0.2,0.4,1.3,1.3,1.3,1.4,0.0,0.0,home win
Israel,Bosnia and Herzegovina,0.2,0.4,0.9,2.2,1.1,1.2,0.0,0.0,home win
Italy,Georgia,0.6,0.2,1.6,0.7,1.2,1.0,0.5,0.0,home win
Lithuania,Hungary,0.3,0.3,0.8,2.3,1.1,1.2,0.0,1.0,away win
Malta,Czech Republic,0.1,0.5,0.5,1.8,1.9,1.2,0.0,0.75,draw
Moldova,North Macedonia,0.3,0.3,0.7,1.1,1.2,1.6,0.0,0.0,draw
Netherlands,Portugal,0.7,0.7,2.4,0.7,2.2,0.9,0.2,0.6,away win
Norway,Ukraine,0.3,0.3,0.8,0.9,1.0,1.2,0.0,0.0,away win
Poland,Wales,0.2,0.2,0.8,1.2,0.6,2.0,0.3333333333333333,0.3333333333333333,draw
Russia,Luxembourg,0.7,0.0,1.4,0.7,0.5,2.4,1.0,0.0,home win
Slovakia,Sweden,0.4,0.2,1.1,0.6,0.8,1.0,0.0,1.0,draw
Slovenia,Switzerland,0.4,0.4,1.8,1.2,1.9,1.1,0.0,1.0,draw
United States,Costa Rica,0.4,0.4,2.1,0.9,1.9,1.7,0.3888888888888889,0.4444444444444444,draw
Iraq,Thailand,0.5,0.5,1.5,0.8,2.2,2.0,0.8571428571428571,0.0,home win
Lebanon,Iran,0.3,0.7,1.3,1.0,1.6,1.0,0.0,0.0,away win
South Korea,China,0.7,0.4,2.0,0.4,1.1,0.9,0.6190476190476191,0.047619047619047616,draw
Kuwait,Indonesia,0.5,0.6,3.8,0.9,2.6,0.7,0.3333333333333333,0.3333333333333333,draw
Qatar,Uzbekistan,0.5,0.7,2.3,1.1,3.4,1.2,0.0,0.0,draw
Saudi Arabia,Japan,0.5,0.6,1.7,0.8,2.7,0.5,0.2,0.6,away win
Iran,Thailand,0.7,0.4,1.7,1.0,1.7,1.9,1.0,0.0,draw
Lebanon,Iraq,0.3,0.6,1.2,1.3,1.7,0.8,0.0,0.6666666666666666,draw
China,Indonesia,0.3,0.6,1.1,1.1,2.6,0.6,0.625,0.125,home win
South Korea,Kuwait,0.6,0.5,1.6,0.6,3.7,0.8,0.375,0.5,away win
Japan,Uzbekistan,0.6,0.6,2.8,0.6,3.0,1.2,0.75,0.0,home win
Saudi Arabia,Qatar,0.5,0.4,1.8,1.2,2.1,1.1,0.5555555555555556,0.1111111111111111,draw
Iran,Iraq,0.7,0.5,1.7,1.0,1.5,1.0,0.5714285714285714,0.2857142857142857,home win
Lebanon,Thailand,0.3,0.3,1.4,1.5,1.7,2.0,0.0,1.0,draw
China,Kuwait,0.4,0.5,1.5,1.1,3.2,0.7,0.4166666666666667,0.3333333333333333,draw
South Korea,Indonesia,0.5,0.6,1.2,0.7,2.6,1.0,0.7567567567567568,0.08108108108108109,home win
Japan,Qatar,0.6,0.3,2.7,0.7,1.6,1.1,0.0,0.5,draw
Saudi Arabia,Uzbekistan,0.5,0.5,1.7,1.1,2.5,2.0,0.0,1.0,home win
China,Qatar,0.4,0.3,1.5,1.0,1.5,1.0,0.42857142857142855,0.2857142857142857,home win
Iran,South Korea,0.7,0.5,1.7,1.0,1.4,0.7,0.42857142857142855,0.35714285714285715,away win
Japan,Iraq,0.5,0.5,2.5,0.8,1.5,1.1,0.0,0.5,home win
Kuwait,Saudi Arabia,0.4,0.6,1.2,0.7,2.0,0.9,0.375,0.3333333333333333,away win
China,Japan,0.4,0.6,1.7,1.1,2.9,0.9,0.5172413793103449,0.3103448275862069,away win
South Korea,Saudi Arabia,0.6,0.7,1.6,0.8,2.3,0.9,0.3333333333333333,0.1111111111111111,away win
China,South Korea,0.4,0.6,1.9,1.2,1.7,1.0,0.045454545454545456,0.5909090909090909,away win
Japan,Saudi Arabia,0.7,0.7,3.2,1.0,2.3,0.9,0.6666666666666666,0.16666666666666666,home win
Saint Vincent and the Grenadines,Honduras,0.4,0.8,1.2,2.2,3.3,0.9,0.0,1.0,away win
Barbados,United States,0.1,0.5,0.5,2.4,2.0,0.6,0.0,1.0,away win
Bolivia,Uruguay,0.2,0.4,0.4,1.7,1.2,0.8,0.1935483870967742,0.6774193548387096,draw
Brazil,Colombia,0.6,0.5,2.4,1.0,1.1,0.6,0.6666666666666666,0.1111111111111111,home win
Canada,Mexico,0.5,0.8,0.7,0.9,2.5,0.5,0.13043478260869565,0.6521739130434783,draw
Chile,Argentina,0.4,0.7,1.6,1.3,2.0,0.8,0.07142857142857142,0.6857142857142857,away win
Cyprus,Andorra,0.4,0.1,1.2,2.4,0.7,1.8,1.0,0.0,home win
El Salvador,Jamaica,0.3,0.7,1.6,2.1,2.3,0.9,0.3333333333333333,0.3333333333333333,home win
Guatemala,Costa Rica,0.6,0.4,2.1,0.7,1.7,1.5,0.2558139534883721,0.46511627906976744,home win
Paraguay,Peru,0.4,0.2,1.1,0.7,0.7,1.0,0.4857142857142857,0.22857142857142856,home win
San Marino,Latvia,0.0,0.1,0.1,4.7,0.9,1.9,0.0,0.0,away win
Trinidad and Tobago,Panama,0.5,0.1,2.0,1.4,0.7,2.8,0.3333333333333333,0.16666666666666666,home win
Venezuela,Ecuador,0.3,0.4,1.4,2.4,1.1,1.2,0.3,0.6,away win
Iran,Guam,0.6,0.4,1.7,1.2,2.4,5.0,0.0,0.0,home win
Tajikistan,Guam,0.4,0.4,2.0,2.2,2.4,6.2,0.0,0.0,home win
Iran,Tajikistan,0.6,0.4,3.5,1.2,3.1,2.2,1.0,0.0,home win
Costa Rica,Guatemala,0.4,0.7,1.6,1.5,2.3,0.8,0.45454545454545453,0.2727272727272727,home win
Algeria,Namibia,0.3,0.3,1.9,1.6,1.9,1.8,0.0,0.0,home win
Nigeria,Sudan,0.6,0.3,2.1,0.7,1.0,1.3,0.375,0.125,home win
South Africa,Burkina Faso,0.4,0.4,1.2,1.4,1.0,0.9,0.0,0.0,home win
Angola,Libya,0.3,0.3,1.1,1.1,1.2,1.9,0.0,0.0,home win
Congo,Tunisia,0.6,0.5,2.0,1.7,1.9,1.0,0.16666666666666666,0.5,away win
Egypt,Morocco,0.8,0.4,1.5,0.3,0.8,1.3,0.11764705882352941,0.47058823529411764,draw
Ghana,Liberia,0.4,0.5,1.8,1.5,1.6,1.1,0.35714285714285715,0.14285714285714285,away win
Madagascar,Ivory Coast,0.4,0.6,1.1,0.7,1.9,0.9,0.0,0.5,away win
Togo,Cameroon,0.5,0.7,1.2,0.6,2.3,0.6,0.14285714285714285,0.6428571428571429,away win
Bahrain,Kuwait,0.3,0.3,0.7,1.7,1.2,1.3,0.15789473684210525,0.6842105263157895,away win
Singapore,Kyrgyzstan,0.5,0.2,1.2,0.9,1.2,2.4,0.0,0.0,away win
Bahrain,Kyrgyzstan,0.2,0.2,0.4,1.8,1.1,2.3,0.0,0.0,home win
Singapore,Kuwait,0.4,0.3,1.1,1.0,1.1,1.2,0.0,1.0,draw
Saudi Arabia,Mongolia,0.7,0.1,1.8,0.9,0.9,6.6,0.0,0.0,home win
Vietnam,Bangladesh,0.5,0.1,3.0,1.0,0.8,2.2,0.0,0.0,draw
Kyrgyzstan,Kuwait,0.1,0.3,0.5,2.4,1.2,1.2,0.0,0.0,away win
Singapore,Bahrain,0.4,0.2,1.1,0.6,0.4,1.8,1.0,0.0,away win
Mongolia,Vietnam,0.1,0.4,0.9,6.6,1.9,1.0,0.0,0.0,away win
Saudi Arabia,Bangladesh,0.7,0.1,2.2,0.9,0.8,1.6,1.0,0.0,home win
Mongolia,Bangladesh,0.1,0.1,0.9,6.2,0.8,1.6,0.0,0.0,away win
Saudi Arabia,Vietnam,0.7,0.4,2.4,0.9,1.7,1.0,0.0,0.0,home win
Bangladesh,Vietnam,0.1,0.4,0.8,1.5,1.7,1.3,0.0,0.0,away win
Saudi Arabia,Mongolia,0.8,0.1,2.8,0.5,0.6,5.4,1.0,0.0,home win
Saudi Arabia,Bangladesh,0.9,0.1,3.4,0.5,0.6,1.7,1.0,0.0,home win
Vietnam,Mongolia,0.5,0.0,1.9,1.1,0.2,6.0,1.0,0.0,home win
Bangladesh,Mongolia,0.1,0.0,0.5,2.2,0.2,5.3,1.0,0.0,draw
Saudi Arabia,Vietnam,0.9,0.6,3.5,0.5,2.3,1.1,1.0,0.0,home win
Kuwait,Singapore,0.5,0.4,1.9,1.4,1.2,0.7,0.75,0.0,home win
Kyrgyzstan,Bahrain,0.1,0.3,0.5,2.4,0.6,1.6,0.0,1.0,away win
Libya,Togo,0.3,0.4,1.1,1.9,1.1,0.8,1.0,0.0,draw
Bahrain,Singapore,0.3,0.3,0.7,1.7,0.8,0.8,0.5,0.5,home win
Burkina Faso,Zimbabwe,0.4,0.6,0.9,0.8,1.8,1.1,0.0,0.0,away win
Kuwait,Kyrgyzstan,0.5,0.1,1.9,1.4,0.4,2.3,1.0,0.0,home win
Morocco,Senegal,0.3,0.1,0.8,1.0,0.6,0.9,0.625,0.20833333333333334,draw
Namibia,Egypt,0.2,0.8,1.6,1.9,1.5,0.3,0.0,1.0,draw
Cameroon,Zambia,0.8,0.3,2.5,0.5,0.9,1.2,0.25,0.375,home win
Liberia,Sierra Leone,0.6,0.2,1.8,0.8,0.9,1.5,0.2222222222222222,0.4444444444444444,home win
Malawi,South Africa,0.2,0.5,1.1,1.6,1.3,1.0,0.0,1.0,away win
Sudan,Ghana,0.3,0.4,1.0,1.5,1.9,1.6,0.3333333333333333,0.6666666666666666,home win
Tunisia,DR Congo,0.5,0.5,1.9,1.0,2.2,1.2,0.3333333333333333,0.5,home win
Kuwait,Bahrain,0.6,0.4,2.1,1.4,0.9,1.6,0.7,0.15,away win
Kyrgyzstan,Singapore,0.1,0.2,0.3,2.0,0.7,1.0,1.0,0.0,draw
Belgium,San Marino,0.4,0.0,1.6,1.1,0.1,4.3,1.0,0.0,home win
Costa Rica,Honduras,0.5,0.8,2.0,1.5,3.7,0.8,0.34285714285714286,0.34285714285714286,draw
Jamaica,Trinidad and Tobago,0.7,0.8,2.2,0.6,2.1,0.8,0.4166666666666667,0.4375,home win
Portugal,Andorra,0.8,0.1,2.3,0.8,0.7,2.0,1.0,0.0,home win
United States,Mexico,0.6,0.5,2.1,0.5,2.1,1.0,0.16666666666666666,0.6190476190476191,home win
Hong Kong,Palestine,0.3,0.1,0.8,1.3,0.9,1.9,0.0,0.0,draw
Qatar,Malaysia,0.3,0.6,1.1,1.0,1.8,1.2,0.3333333333333333,0.0,home win
Hong Kong,Malaysia,0.2,0.5,0.8,1.4,1.6,1.6,0.26666666666666666,0.4,away win
Palestine,Qatar,0.1,0.3,0.9,1.7,1.3,1.0,0.5,0.5,away win
DR Congo,Ivory Coast,0.5,0.7,2.1,1.7,2.2,0.7,0.25,0.5,away win
Senegal,Namibia,0.1,0.2,0.4,0.7,1.5,1.7,0.0,0.0,home win
Sierra Leone,Sudan,0.2,0.4,0.8,1.5,1.1,1.2,0.0,0.0,away win
Zambia,Libya,0.3,0.2,0.9,1.2,1.1,2.2,0.0,1.0,home win
Egypt,Algeria,0.7,0.3,1.4,0.3,1.6,1.6,0.21428571428571427,0.35714285714285715,home win
Ghana,Nigeria,0.4,0.7,1.9,1.6,2.2,0.5,0.44680851063829785,0.19148936170212766,draw
Hong Kong,Qatar,0.2,0.4,0.7,1.3,1.4,1.0,0.0,1.0,away win
Palestine,Malaysia,0.1,0.6,0.9,1.7,1.8,1.6,0.0,0.0,home win
Togo,Angola,0.4,0.3,1.4,1.1,1.3,1.2,0.0,0.6666666666666666,draw
Zimbabwe,Malawi,0.6,0.1,1.9,1.2,1.0,1.8,0.35,0.3,home win
Palestine,Hong Kong,0.2,0.2,0.9,1.6,0.7,1.5,0.0,0.0,home win
Qatar,Malaysia,0.5,0.5,1.6,1.0,1.3,1.7,0.5,0.0,draw
Hong Kong,Malaysia,0.2,0.4,0.7,1.5,1.0,1.5,0.25,0.4375,home win
Qatar,Palestine,0.5,0.3,1.5,0.9,1.0,1.5,0.6666666666666666,0.3333333333333333,home win
Andorra,Netherlands,0.1,0.6,0.6,2.1,2.1,0.8,0.0,0.0,away win
Armenia,Wales,0.3,0.2,1.4,1.2,0.6,1.6,0.0,0.0,draw
Azerbaijan,Moldova,0.0,0.3,0.3,1.5,0.5,1.0,1.0,0.0,draw
Bosnia and Herzegovina,Austria,0.5,0.3,1.2,1.0,1.5,1.5,0.0,0.0,draw
Bulgaria,Iceland,0.5,0.6,1.3,0.8,1.6,1.2,1.0,0.0,home win
Croatia,Latvia,0.2,0.3,0.8,1.1,0.7,1.4,0.0,0.0,home win
Cyprus,Republic of Ireland,0.5,0.4,1.9,1.7,1.7,1.2,0.0,1.0,away win
England,Finland,0.4,0.6,1.3,1.0,1.4,1.1,0.8,0.0,home win
Germany,Albania,0.5,0.6,2.0,1.3,1.3,0.6,0.9166666666666666,0.0,home win
Hungary,Lithuania,0.4,0.3,1.7,0.9,0.9,2.9,1.0,0.0,draw
Luxembourg,Faroe Islands,0.0,0.1,0.3,2.3,0.6,1.8,0.0,0.0,away win
Malta,Denmark,0.0,0.3,0.1,2.2,1.0,1.5,0.25,0.75,away win
Northern Ireland,Czech Republic,0.3,0.4,1.0,1.8,1.5,0.9,0.0,0.0,away win
Norway,Poland,0.4,0.4,1.1,0.8,1.3,0.7,0.21428571428571427,0.5714285714285714,away win
Romania,Italy,0.6,0.6,1.6,1.4,1.6,0.7,0.15384615384615385,0.6923076923076923,away win
Russia,Slovenia,0.6,0.3,1.6,1.0,1.5,1.5,1.0,0.0,draw
Scotland,Belgium,0.5,0.5,1.0,0.8,2.5,1.1,0.3076923076923077,0.5384615384615384,draw
Serbia,Switzerland,0.6,0.2,1.7,1.2,1.7,1.6,0.0,0.0,draw
Spain,Liechtenstein,0.4,0.0,1.4,1.8,0.2,2.7,0.0,0.0,home win
Sweden,North Macedonia,0.4,0.3,1.4,0.5,0.9,1.1,0.0,0.0,home win
Turkey,Slovakia,0.3,0.4,0.7,1.1,1.1,0.6,0.0,0.0,draw
Ukraine,Belarus,0.3,0.3,1.1,1.5,0.8,1.7,0.5,0.0,draw
Costa Rica,Trinidad and Tobago,0.5,0.7,2.2,1.6,2.1,1.0,0.6666666666666666,0.2,home win
Malaysia,Palestine,0.3,0.2,1.0,1.7,0.9,1.7,0.0,1.0,home win
Mexico,Jamaica,0.3,0.7,1.5,1.4,1.8,0.6,0.75,0.16666666666666666,home win
Qatar,Hong Kong,0.6,0.2,1.6,0.7,0.8,1.6,1.0,0.0,home win
Colombia,Bolivia,0.6,0.2,1.1,1.0,0.4,1.6,0.29411764705882354,0.29411764705882354,home win
Peru,Chile,0.1,0.5,0.5,1.3,1.2,0.8,0.2711864406779661,0.5084745762711864,home win
Albania,England,0.6,0.4,1.4,0.6,1.3,1.1,0.0,1.0,away win
Andorra,Republic of Ireland,0.1,0.4,0.6,2.3,1.8,1.0,0.0,0.0,away win
Argentina,Venezuela,0.8,0.2,1.8,0.8,1.2,2.5,1.0,0.0,home win
Austria,Israel,0.3,0.4,1.5,1.3,1.2,1.3,0.375,0.125,home win
Belarus,Norway,0.3,0.3,0.7,1.5,1.2,1.1,0.0,1.0,home win
Bulgaria,Northern Ireland,0.6,0.3,1.5,0.8,1.0,1.5,0.25,0.5,home win
Cyprus,Estonia,0.4,0.6,1.6,1.9,1.4,1.1,0.75,0.25,draw
Czech Republic,Denmark,0.4,0.4,1.2,0.8,1.5,1.4,1.0,0.0,draw
Ecuador,Brazil,0.5,0.6,1.2,1.0,2.3,1.1,0.0,0.9,home win
Georgia,Romania,0.2,0.5,0.9,0.8,1.5,1.6,0.0,0.5,away win
Greece,Germany,0.3,0.5,1.1,1.4,1.9,1.2,0.0,0.5714285714285714,away win
Honduras,United States,0.7,0.6,3.4,0.8,2.0,0.6,0.16666666666666666,0.3333333333333333,away win
Italy,Lithuania,0.6,0.3,1.6,0.7,0.9,2.8,1.0,0.0,home win
Liechtenstein,Bosnia and Herzegovina,0.0,0.4,0.2,2.4,1.1,1.0,0.0,0.0,away win
North Macedonia,Turkey,0.3,0.3,0.9,1.1,0.7,1.0,0.0,1.0,away win
Moldova,Sweden,0.3,0.4,0.5,0.8,1.4,0.5,0.0,0.0,away win
Poland,Armenia,0.5,0.2,1.6,0.8,1.3,1.4,1.0,0.0,home win
Portugal,Netherlands,0.8,0.6,2.3,0.6,2.5,0.8,0.6666666666666666,0.16666666666666666,draw
Russia,Faroe Islands,0.5,0.2,1.5,1.0,0.8,1.6,1.0,0.0,home win
Scotland,San Marino,0.4,0.0,0.9,1.0,0.1,4.9,1.0,0.0,home win
Slovakia,Azerbaijan,0.4,0.0,1.2,0.5,0.3,1.2,1.0,0.0,home win
Slovenia,Serbia,0.3,0.6,1.4,1.3,1.7,0.7,0.0,0.0,draw
Switzerland,Luxembourg,0.1,0.0,1.4,1.6,0.3,1.9,0.8571428571428571,0.0,home win
Uruguay,Paraguay,0.4,0.5,1.3,0.7,1.7,0.9,0.4032258064516129,0.3548387096774194,away win
Wales,Ukraine,0.2,0.3,0.8,1.6,1.0,1.3,0.0,0.0,draw
Maldives,Cambodia,0.1,0.1,0.5,2.2,0.9,2.9,0.0,0.0,home win
Brunei,Yemen,0.0,0.3,0.6,2.9,2.3,2.0,0.0,0.0,away win
Fiji,American Samoa,0.7,0.0,2.7,1.0,0.8,5.7,0.0,0.0,home win
Samoa,Tonga,0.4,0.4,1.5,2.1,1.1,2.5,0.25,0.25,away win
India,United Arab Emirates,0.3,0.2,1.3,1.6,1.1,1.9,0.14285714285714285,0.7142857142857143,home win
Indonesia,Maldives,0.4,0.2,1.6,1.8,1.1,1.6,0.0,0.0,home win
American Samoa,Samoa,0.0,0.4,0.7,6.5,1.5,2.0,0.0,1.0,away win
Australia,Tonga,0.7,0.4,3.5,0.8,1.0,2.5,0.0,0.0,home win
Australia,American Samoa,0.8,0.0,5.7,0.8,0.7,5.3,0.0,0.0,home win
Samoa,Fiji,0.4,0.7,2.0,1.9,3.7,1.0,0.0,1.0,away win
Iraq,Macau,0.3,0.2,0.9,1.4,0.4,3.3,0.0,0.0,home win
Nepal,Kazakhstan,0.4,0.5,1.5,2.2,1.2,1.6,0.0,0.0,away win
American Samoa,Tonga,0.0,0.3,0.6,8.1,0.9,4.7,0.0,1.0,away win
Australia,Fiji,0.8,0.8,8.6,0.7,4.3,1.0,0.6666666666666666,0.3333333333333333,home win
Brunei,United Arab Emirates,0.0,0.1,0.6,3.3,1.0,2.0,0.0,0.0,away win
Iraq,Nepal,0.3,0.4,1.6,1.4,1.5,2.6,1.0,0.0,home win
Kazakhstan,Macau,0.6,0.2,1.8,1.3,0.3,4.0,0.0,0.0,home win
Cambodia,Maldives,0.1,0.2,0.8,3.0,1.0,1.9,0.0,1.0,draw
India,Yemen,0.3,0.4,1.1,1.5,2.8,1.9,0.25,0.75,draw
Australia,Samoa,0.8,0.4,7.1,0.7,1.9,2.3,0.0,0.0,home win
Iraq,Kazakhstan,0.4,0.6,2.5,1.5,2.0,1.3,0.0,1.0,draw
Nepal,Macau,0.3,0.2,0.9,3.5,0.3,3.3,0.0,0.5,home win
Tonga,Fiji,0.4,0.7,1.4,4.3,3.9,1.0,0.0,0.0,away win
Burkina Faso,Malawi,0.3,0.1,0.7,1.0,0.9,1.9,0.0,0.0,home win
Kazakhstan,Nepal,0.5,0.3,2.0,1.4,1.0,3.5,1.0,0.0,home win
Macau,Iraq,0.2,0.3,0.4,3.3,2.4,1.6,0.0,1.0,away win
Morocco,Namibia,0.3,0.2,0.8,0.7,1.5,2.0,0.0,0.0,home win
Senegal,Algeria,0.3,0.4,1.1,0.6,1.6,1.7,0.0,0.6428571428571429,home win
Sierra Leone,Nigeria,0.2,0.6,0.8,1.7,1.9,0.6,0.0625,0.6875,home win
Zambia,Angola,0.2,0.4,0.8,1.3,1.5,0.9,0.4444444444444444,0.2222222222222222,draw
Cameroon,Libya,0.8,0.3,2.4,0.4,1.2,1.8,0.5,0.0,home win
China,Maldives,0.2,0.2,1.4,1.8,1.1,1.9,0.0,0.0,home win
DR Congo,Madagascar,0.3,0.3,1.1,2.0,1.0,1.1,0.5,0.3333333333333333,home win
Indonesia,Cambodia,0.4,0.1,1.8,1.8,0.9,3.0,0.6923076923076923,0.15384615384615385,home win
Ivory Coast,Congo,0.7,0.4,2.0,0.6,1.6,1.8,0.5,0.375,home win
Liberia,Sudan,0.6,0.3,1.7,1.0,0.6,1.0,0.0,1.0,home win
Iraq,Nepal,0.4,0.3,2.9,1.3,1.0,3.5,1.0,0.0,home win
Kazakhstan,Macau,0.6,0.2,2.3,1.1,0.4,2.8,1.0,0.0,home win
Turkmenistan,Jordan,0.3,0.5,1.8,2.0,0.9,0.7,0.0,0.0,home win
Uzbekistan,Taiwan,0.3,0.2,1.4,2.5,0.7,2.3,0.0,0.0,home win
Chile,Uruguay,0.3,0.4,0.8,1.2,1.3,0.7,0.2,0.5846153846153846,away win
Ecuador,Paraguay,0.5,0.6,0.8,1.0,1.7,0.7,0.25925925925925924,0.6296296296296297,home win
Venezuela,Colombia,0.2,0.7,1.2,2.7,1.2,0.7,0.05555555555555555,0.5555555555555556,draw
Austria,Liechtenstein,0.3,0.0,1.4,1.3,0.2,2.7,1.0,0.0,home win
Bolivia,Argentina,0.2,0.8,0.4,1.6,2.2,0.8,0.2,0.76,draw
Brazil,Peru,0.5,0.2,2.2,1.2,0.7,1.3,0.7272727272727273,0.09090909090909091,draw
Republic of Ireland,Andorra,0.5,0.1,2.1,0.9,0.6,2.3,1.0,0.0,home win
Jamaica,Honduras,0.6,0.6,1.4,0.8,3.0,0.8,0.3076923076923077,0.6153846153846154,draw
Kazakhstan,Iraq,0.6,0.5,2.6,1.1,3.2,1.1,0.6666666666666666,0.0,draw
Latvia,San Marino,0.3,0.0,0.7,1.6,0.1,5.2,1.0,0.0,draw
Macau,Nepal,0.2,0.2,0.4,3.1,1.0,3.8,0.3333333333333333,0.3333333333333333,away win
Malta,Iceland,0.0,0.5,0.1,2.4,1.6,1.4,0.25,0.75,away win
Netherlands,Cyprus,0.5,0.3,2.4,1.0,1.5,1.9,1.0,0.0,home win
Serbia,Russia,0.5,0.6,1.6,0.7,1.5,0.9,0.25,0.25,away win
Trinidad and Tobago,Mexico,0.7,0.3,2.1,1.3,1.7,1.4,0.2222222222222222,0.6666666666666666,draw
United States,Costa Rica,0.7,0.5,2.1,0.5,2.0,1.5,0.3684210526315789,0.42105263157894735,home win
Uzbekistan,Turkmenistan,0.4,0.4,1.9,2.1,1.9,1.9,0.6666666666666666,0.16666666666666666,home win
Taiwan,Jordan,0.1,0.4,0.4,2.9,0.7,0.9,0.0,0.0,away win
United Arab Emirates,India,0.2,0.3,2.0,1.8,1.1,1.3,0.625,0.25,home win
Uzbekistan,Jordan,0.4,0.5,1.7,2.1,0.9,0.8,0.0,0.0,draw
Yemen,Brunei,0.3,0.0,2.2,2.0,0.5,4.1,1.0,0.0,home win
Taiwan,Turkmenistan,0.1,0.4,0.4,2.9,1.9,1.7,0.0,0.0,away win
Congo,Madagascar,0.3,0.3,1.4,2.0,0.9,1.1,0.3333333333333333,0.6666666666666666,home win
Maldives,China,0.2,0.2,1.2,2.6,2.1,1.8,0.0,1.0,away win
Cambodia,Indonesia,0.1,0.5,0.7,2.7,2.4,1.8,0.14285714285714285,0.7142857142857143,away win
Oman,Laos,0.6,0.2,1.8,0.8,0.6,3.6,0.0,0.0,home win
Syria,Philippines,0.2,0.1,0.5,1.2,0.5,3.1,1.0,0.0,home win
Jordan,Taiwan,0.4,0.1,1.0,1.0,0.3,3.2,1.0,0.0,home win
Turkmenistan,Uzbekistan,0.5,0.4,2.3,1.4,1.8,2.2,0.14285714285714285,0.7142857142857143,away win
Algeria,Morocco,0.4,0.3,1.5,1.9,1.0,0.7,0.23809523809523808,0.3333333333333333,away win
Oman,Laos,0.6,0.2,2.6,0.8,0.5,4.4,1.0,0.0,home win
Syria,Philippines,0.3,0.1,1.7,1.1,0.4,3.9,1.0,0.0,home win
United Arab Emirates,Brunei,0.3,0.0,2.0,1.2,0.4,4.0,1.0,0.0,home win
Yemen,India,0.4,0.3,2.2,1.9,0.9,1.1,0.6,0.2,draw
Jordan,Turkmenistan,0.5,0.5,1.5,0.9,2.5,1.6,0.0,1.0,away win
Madagascar,Tunisia,0.2,0.4,0.8,1.3,1.8,1.1,0.3333333333333333,0.6666666666666666,away win
Nigeria,Liberia,0.5,0.7,1.6,0.5,1.9,1.0,0.7,0.1,home win
Sierra Leone,Ghana,0.3,0.3,0.9,1.5,1.8,1.4,0.35294117647058826,0.5294117647058824,draw
South Africa,Zimbabwe,0.6,0.7,1.4,0.6,1.7,1.0,0.4444444444444444,0.3333333333333333,home win
Taiwan,Uzbekistan,0.1,0.5,0.3,3.2,2.2,1.6,0.0,1.0,away win
Angola,Cameroon,0.3,0.8,1.2,0.9,2.2,0.4,0.0,0.5,home win
Cambodia,China,0.1,0.3,0.7,2.7,2.0,1.5,0.0,1.0,away win
Congo,DR Congo,0.3,0.4,1.3,1.8,1.2,1.7,0.32142857142857145,0.39285714285714285,draw
Egypt,Senegal,0.4,0.4,1.8,1.0,1.4,0.6,0.6,0.2,home win
Maldives,Indonesia,0.2,0.6,1.1,2.6,2.6,1.4,0.0,1.0,away win
Togo,Zambia,0.3,0.2,1.2,1.2,0.8,1.2,0.0,1.0,home win
Jordan,Uzbekistan,0.4,0.6,1.5,1.1,2.6,1.1,0.0,0.0,draw
Oman,Philippines,0.6,0.1,3.1,0.7,0.3,4.1,0.0,0.0,home win
Syria,Laos,0.4,0.1,2.2,1.2,0.2,4.9,0.0,0.0,home win
Turkmenistan,Taiwan,0.6,0.1,2.6,1.6,0.3,3.3,1.0,0.0,home win
Oman,Philippines,0.7,0.1,3.7,0.5,0.3,4.6,1.0,0.0,home win
Syria,Laos,0.5,0.1,3.3,1.1,0.2,6.0,1.0,0.0,home win
Yemen,United Arab Emirates,0.4,0.4,2.4,1.7,2.3,1.1,0.0,0.5,home win
Brunei,India,0.0,0.2,0.1,4.1,0.9,1.3,0.0,0.0,away win
China,Indonesia,0.4,0.7,2.4,1.4,2.8,1.1,0.6666666666666666,0.1111111111111111,home win
Lebanon,Pakistan,0.1,0.2,1.2,1.5,0.6,3.1,0.0,0.0,home win
Thailand,Sri Lanka,0.6,0.3,2.2,1.9,0.8,1.9,1.0,0.0,home win
Lebanon,Sri Lanka,0.2,0.3,1.7,1.3,1.0,1.7,0.0,0.0,home win
Thailand,Pakistan,0.6,0.1,2.4,2.1,0.5,3.7,0.6666666666666666,0.3333333333333333,home win
Lebanon,Thailand,0.3,0.6,2.1,1.2,2.5,2.1,0.0,0.5,away win
Pakistan,Sri Lanka,0.1,0.3,0.5,3.6,0.9,2.0,0.6666666666666666,0.3333333333333333,draw
